time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,-14.3052082995,12.8035944559,19.2639392986,0.711286695406,0.463944521729,0.0,-10.3970825099,9.4583018191,-0.303908636671,0.0903551849666,-0.0149531165842,0.0,429.4694438530073,428.37306342292624,429.6860831675642,428.95397478402515
3.720000000000003,-14.9357416778,13.3755278472,19.2365868885,0.718664382033,0.464480017991,0.0,-10.621146234,9.60549040847,-0.607882735808,0.10452358937,-0.00298642080807,0.0,430.14488272361166,431.1576929205975,431.785332864725,432.9875143802835
3.780000000000003,-15.5817679105,13.9587269442,19.1939084475,0.727352380489,0.469042250427,0.0,-10.9129573248,9.83296055442,-0.816084203225,0.120394250031,0.0196968789472,0.0,475.8920549293938,477.62586190748755,475.6560062251106,476.88015547319975
3.840000000000003,-16.2448075971,14.5546428399,19.1377662168,0.735863304744,0.47271449395,0.0,-11.1883852051,10.0295487016,-1.05636237203,0.106706947896,0.00116793197619,0.0,467.1833036741682,465.73558214545375,466.353372471919,465.2938870102511
3.900000000000003,-16.92195845,15.1588992608,19.0635110016,0.742283447487,0.472772703183,0.0,-11.38417138,10.1119595949,-1.41822635905,0.107395373513,9.38541997594e-05,0.0,410.16217016570806,410.06669888063675,408.38363033456375,408.45619741295553
3.960000000000003,-17.6146379796,15.7727906634,18.9728398476,0.750082293962,0.476444740959,0.0,-11.704879734,10.3492146673,-1.60568412676,0.0933862718619,0.0199036156716,0.0,490.82964285338056,492.29817025264276,492.0210783164657,490.99044518576403
4.020000000000002,-18.3248173239,16.3983040124,18.8682203574,0.759775202849,0.4806798353,0.0,-11.9678921041,10.4999676283,-1.88245385883,0.0699999524772,0.037843662325,0.0,455.28214955611446,456.7161013337333,455.3654852388721,453.49581827329325
4.080000000000001,-19.0512385077,17.0331699837,18.7474340516,0.768098897073,0.484083582635,0.0,-12.2462330786,10.6607829592,-2.14461904141,0.0465221435186,0.0249210562996,0.0,465.33530467429284,464.32252074797833,465.44650405738304,463.6071822343566
4.14,-19.792718594,17.6751825836,18.6084860221,0.772280417662,0.485591691574,0.0,-12.4706267674,10.7388736372,-2.48654742774,0.0323502745488,0.0219941991986,0.0,426.7545343182391,426.50458503157813,427.96221720256545,426.7546048766273
4.199999999999998,-20.5465952794,18.3200743373,18.4474253007,0.775110727939,0.487162208187,0.0,-12.6599205529,10.7571917695,-2.88106897733,0.0415498852133,0.015177731037,0.0,397.1870094816748,396.56100239847376,396.0476715326725,396.89414059542617
4.259999999999997,-21.3131909289,18.9674486757,18.2643783879,0.781664142088,0.488609097837,0.0,-12.8940852852,10.8211500841,-3.22021369595,0.0624559716933,0.0220886112953,0.0,423.6471210520242,424.24120051254704,422.08213930199605,423.88514961052425
4.319999999999996,-22.0962449125,19.6214582947,18.0640211307,0.786233567335,0.493009222105,0.0,-13.2079036339,10.9772003687,-3.45921862488,0.0712600303703,0.001642360787,0.0,473.8710375720315,472.2958629434858,473.1877328745495,473.868191658734
4.379999999999995,-22.8956087661,20.2810766899,17.8457977756,0.794269729576,0.493121925106,0.0,-13.4385273349,11.0094500879,-3.81446569729,0.0913364895262,0.00221420442811,0.0,416.2102572369474,416.2602918412466,415.82844973509276,417.589763617996
